Date,BAC,C,GS,JPM
2017-04-17,20.66245460510254,51.73866653442383,207.78173828125,75.75727844238281
2017-04-18,20.571863174438477,51.23871994018555,197.9831085205078,75.1396484375
2017-04-19,20.599040985107422,50.633541107177734,196.6056671142578,74.52201843261719
2017-04-20,20.89797592163086,51.22995376586914,200.2514190673828,75.4837646484375
2017-04-21,20.571863174438477,50.62477493286133,199.1494598388672,74.574951171875
2017-04-24,21.405250549316406,52.13334274291992,204.99002075195312,77.2043228149414
2017-04-25,21.72229766845703,52.80868911743164,208.1215362548828,77.8749008178711
2017-04-26,21.640769958496094,52.71221160888672,207.7266387939453,78.02489471435547
2017-04-27,21.423368453979492,52.22853469848633,207.36849975585938,77.3013687133789
2017-04-28,21.14255714416504,51.991092681884766,205.52264404296875,76.7631607055664
2017-05-01,21.387134552001953,52.29008865356445,206.4868927001953,76.81607055664062
2017-05-02,21.314664840698242,52.509944915771484,206.73484802246094,76.32198333740234
2017-05-03,21.532073974609375,52.976036071777344,207.82765197753906,76.7631607055664
2017-05-04,21.604537963867188,52.94965362548828,208.0847930908203,76.85137939453125
2017-05-05,21.504898071289062,52.976036071777344,208.34188842773438,76.7631607055664
2017-05-08,21.704179763793945,53.20468521118164,206.65219116210938,76.85137939453125
2017-05-09,21.72229766845703,52.96723556518555,205.48590087890625,76.54255676269531
2017-05-10,21.87629508972168,53.09035873413086,206.51446533203125,77.14254760742188
2017-05-11,21.803829193115234,53.38057327270508,206.4042510986328,76.90430450439453
2017-05-12,21.74041175842285,53.70594787597656,204.62266540527344,76.69255828857422
2017-05-15,21.794763565063477,54.01374816894531,206.73484802246094,77.0631332397461
2017-05-16,21.73135757446289,54.95471954345703,207.17564392089844,77.3013687133789
2017-05-17,20.445051193237305,52.74738311767578,196.265869140625,74.3543701171875
2017-05-18,20.599040985107422,52.83533477783203,197.58827209472656,74.08084869384766
2017-05-19,20.87985610961914,53.73232650756836,197.7994842529297,74.80435943603516
2017-05-22,20.87080192565918,53.6971549987793,198.37803649902344,74.73379516601562
2017-05-23,21.187847137451172,54.268775939941406,201.702392578125,75.66905212402344
2017-05-24,21.160673141479492,54.76124572753906,205.5502166748047,75.62493896484375
2017-05-25,21.061025619506836,54.47984313964844,204.30125427246094,75.30728912353516
2017-05-26,21.051971435546875,54.58537292480469,205.2747039794922,75.31611633300781
2017-05-30,20.753036499023438,54.20722198486328,201.2572479248047,74.02790069580078
2017-05-31,20.36678695678711,53.23986053466797,194.65988159179688,72.48383331298828
2017-06-01,20.566728591918945,53.714752197265625,198.115234375,73.28673553466797
2017-06-02,20.403139114379883,53.741127014160156,196.54885864257812,72.91616821289062
2017-06-05,20.36678695678711,53.8642463684082,197.17538452148438,73.04852294921875
2017-06-06,20.203195571899414,53.6531867980957,197.67295837402344,73.19852447509766
2017-06-07,20.539464950561523,54.41828155517578,198.82473754882812,74.0367431640625
2017-06-08,20.875728607177734,55.5879020690918,201.57057189941406,74.954345703125
2017-06-09,21.511905670166016,56.67837905883789,204.96142578125,76.72786712646484
2017-06-12,21.611881256103516,56.564056396484375,204.47303771972656,76.7455062866211
2017-06-13,21.602787017822266,56.88943862915039,206.58311462402344,77.0013656616211
2017-06-14,21.593700408935547,56.915828704833984,208.71160888671875,76.84253692626953
2017-06-15,21.393762588500977,56.37057876586914,205.68934631347656,76.38374328613281
2017-06-16,21.293790817260742,56.1859016418457,204.3809051513672,76.03963470458984
2017-06-19,21.73002052307129,56.70476150512695,208.36148071289062,77.70724487304688
2017-06-20,21.34832191467285,56.203495025634766,207.41241455078125,77.2219467163086
2017-06-21,21.02113914489746,56.133148193359375,205.0074920654297,76.86903381347656
2017-06-22,20.839374542236328,55.948463439941406,202.50120544433594,76.78079223632812
2017-06-23,20.739408493041992,55.76377868652344,200.12388610839844,76.63961791992188
2017-06-26,20.803022384643555,56.08916473388672,203.11859130859375,76.97490692138672
2017-06-27,21.148378372192383,56.48490905761719,202.97113037109375,77.68960571289062
2017-06-28,21.702760696411133,57.32035446166992,205.6801300048828,79.25133514404297
2017-06-29,22.102645874023438,58.9033088684082,206.776611328125,80.42483520507812
2017-06-30,22.048114776611328,58.81536102294922,204.46380615234375,80.64543151855469
2017-07-03,22.42982292175293,60.028953552246094,209.42112731933594,82.28671264648438
2017-07-05,22.64794158935547,60.196041107177734,210.12139892578125,83.11177825927734
2017-07-06,22.45708465576172,59.47491455078125,208.87747192382812,82.84565734863281
2017-07-07,22.56614875793457,59.72116470336914,207.57826232910156,83.26261138916016
2017-07-10,22.620677947998047,59.492515563964844,208.09422302246094,82.67707061767578
2017-07-11,22.357112884521484,58.76259231567383,209.11703491210938,82.35768127441406
2017-07-12,22.129907608032227,58.85053634643555,209.5224609375,82.07379913330078
2017-07-13,22.375295639038086,58.938480377197266,212.29595947265625,82.59722900390625
2017-07-14,22.002674102783203,58.674659729003906,210.63739013671875,81.84312438964844
2017-07-17,21.829998016357422,58.771392822265625,211.24551391601562,81.08013153076172
2017-07-18,21.720945358276367,58.82415008544922,205.76303100585938,80.79623413085938
2017-07-19,21.866350173950195,58.657066345214844,205.3575897216797,80.91158294677734
2017-07-20,21.757291793823242,58.35806655883789,204.83245849609375,80.91158294677734
2017-07-21,21.630054473876953,58.04147720336914,202.87901306152344,80.63654327392578
2017-07-24,21.73002052307129,58.129417419433594,201.0361328125,80.98255157470703
2017-07-25,22.248056411743164,59.826698303222656,204.1690216064453,82.33106994628906
2017-07-26,22.002674102783203,59.7827262878418,204.78634643554688,81.55921936035156
2017-07-27,21.911792755126953,59.44853973388672,204.07684326171875,81.22209167480469
2017-07-28,21.83908462524414,59.29903030395508,206.0394287109375,80.98255157470703
2017-07-31,21.920879364013672,60.196041107177734,207.62432861328125,81.44388580322266
2017-08-01,22.220794677734375,61.2073860168457,209.16311645507812,82.5351333618164
2017-08-02,22.3480281829834,61.04906463623047,208.49044799804688,82.60610961914062
2017-08-03,22.148088455200195,60.19209289550781,206.3896026611328,82.06492614746094
2017-08-04,22.693382263183594,60.94306564331055,211.73390197753906,83.09405517578125
2017-08-07,22.684295654296875,60.99606704711914,214.61793518066406,83.4134292602539
2017-08-08,22.629762649536133,60.854705810546875,213.8162841796875,83.11177825927734
2017-08-09,22.48435401916504,60.4571418762207,212.8579864501953,82.97872161865234
2017-08-10,21.920879364013672,59.38812255859375,207.78099060058594,81.7898941040039
2017-08-11,21.684585571289062,59.01705551147461,206.5370635986328,81.10676574707031
2017-08-14,22.19352912902832,59.98005676269531,209.4948272705078,82.0560531616211
2017-08-15,22.238967895507812,60.050743103027344,209.7067108154297,82.26896667480469
2017-08-16,21.984495162963867,59.821041107177734,207.88232421875,81.70117950439453
2017-08-17,21.48464012145996,58.84034729003906,204.0215606689453,80.42362976074219
2017-08-18,21.466466903686523,58.822689056396484,204.6942138671875,80.50347137451172
2017-08-21,21.24834442138672,58.266090393066406,203.44105529785156,80.40586853027344
2017-08-22,21.65732192993164,59.06123352050781,206.0118408203125,81.23094940185547
2017-08-23,21.593700408935547,59.39696502685547,205.23785400390625,81.32856750488281
2017-08-24,21.66640853881836,59.80337142944336,205.4681854248047,81.19547271728516
2017-08-25,21.602787017822266,59.944725036621094,204.98902893066406,81.52372741699219
2017-08-28,21.55734634399414,59.909366607666016,203.03565979003906,81.26644134521484
2017-08-29,21.43011474609375,59.617828369140625,203.3684844970703,80.82284545898438
2017-08-30,21.80463981628418,60.086082458496094,205.64292907714844,81.00917053222656
2017-08-31,21.822906494140625,60.103759765625,206.86337280273438,80.63654327392578
2017-09-01,22.005598068237305,60.58967590332031,208.84194946289062,81.35516357421875
2017-09-05,21.293092727661133,59.335113525390625,201.35293579101562,79.4122314453125
2017-09-06,21.384441375732422,59.47647476196289,202.32373046875,79.94454193115234
2017-09-07,20.982511520385742,58.36327362060547,199.55923461914062,78.54278564453125
2017-09-08,20.909433364868164,58.46045684814453,200.82589721679688,78.4451904296875
2017-09-11,21.338764190673828,59.821041107177734,204.38551330566406,79.66064453125
2017-09-12,21.877717971801758,60.77519989013672,208.90667724609375,80.63654327392578
2017-09-13,22.224838256835938,61.3052978515625,209.4706573486328,80.86723327636719
2017-09-14,22.142623901367188,61.17277908325195,209.73878479003906,80.70751953125
2017-09-15,22.2705078125,60.99606704711914,208.2317352294922,81.2842025756836
2017-09-18,22.56282615661621,62.37431716918945,210.3674774169922,82.43755340576172
2017-09-19,22.7089786529541,62.8602294921875,211.64340209960938,83.34246826171875
2017-09-20,22.89167594909668,63.134098052978516,212.45703125,83.92801666259766
2017-09-21,22.98301887512207,63.399166107177734,213.84385681152344,84.30950164794922
2017-09-22,22.855133056640625,63.08110427856445,213.6034698486328,84.13207244873047
2017-09-25,22.617630004882812,62.58634567260742,212.89158630371094,83.5021743774414
2017-09-26,22.663305282592773,62.674705505371094,212.595703125,83.12954711914062
2017-09-27,23.211389541625977,63.85856628417969,217.05209350585938,84.44258880615234
2017-09-28,23.2479305267334,64.18546295166016,217.7085418701172,84.6200180053711
2017-09-29,23.147445678710938,64.26497650146484,219.29884338378906,84.73535919189453
2017-10-02,23.403221130371094,65.20147705078125,222.49781799316406,85.91532135009766
2017-10-03,23.622453689575195,65.4930191040039,223.39466857910156,86.36778259277344
2017-10-04,23.485429763793945,65.43119049072266,222.18345642089844,85.48945617675781
2017-10-05,23.869089126586914,66.89778137207031,227.49977111816406,86.64061737060547
2017-10-06,23.942163467407227,66.82709503173828,227.46278381347656,86.48890686035156
2017-10-09,23.613317489624023,66.60621643066406,224.48570251464844,86.03380584716797
2017-10-10,23.686397552490234,66.42070007324219,224.30075073242188,86.67630004882812
2017-10-11,23.59504508972168,66.20864868164062,224.11582946777344,86.41753387451172
2017-10-12,23.2479305267334,63.93809509277344,221.71197509765625,85.65902709960938
2017-10-13,23.59504508972168,63.7083740234375,220.53775024414062,85.54299926757812
2017-10-16,23.969573974609375,63.40798568725586,224.12506103515625,87.30989837646484
2017-10-17,23.93303680419922,63.7790412902832,218.28179931640625,87.11357879638672
2017-10-18,24.188804626464844,64.6007080078125,223.77374267578125,87.44377136230469
2017-10-19,24.280153274536133,64.38865661621094,221.8876495361328,87.55085754394531
2017-10-20,24.819101333618164,64.96293640136719,226.2700958251953,88.80017852783203
2017-10-23,24.80997085571289,64.96293640136719,223.86619567871094,88.6484603881836
2017-10-24,25.284976959228516,65.59020233154297,226.3717803955078,90.05842590332031
2017-10-25,25.239299774169922,65.04246520996094,223.47789001464844,90.14765930175781
2017-10-26,25.33978271484375,65.1926498413086,223.4871368408203,90.79016876220703
2017-10-27,25.394590377807617,65.2633285522461,223.47789001464844,90.81694030761719
2017-10-30,25.211902618408203,65.1838150024414,222.71969604492188,90.4957046508789
2017-10-31,25.02006721496582,64.93643188476562,224.1897735595703,89.78177642822266
2017-11-01,25.147960662841797,65.40467071533203,225.83555603027344,90.05842590332031
2017-11-02,25.458539962768555,66.0319595336914,228.25791931152344,90.65632629394531
2017-11-03,25.41286277770996,65.70367431640625,225.96498107910156,90.4957046508789
2017-11-06,25.348918914794922,65.48184967041016,225.12362670898438,89.93348693847656
2017-11-07,24.8282413482666,64.51469421386719,221.72116088867188,88.12196350097656
2017-11-08,24.471986770629883,64.18639373779297,223.05259704589844,87.1314468383789
2017-11-09,24.19794464111328,64.2662582397461,222.62730407714844,87.12250518798828
2017-11-10,24.216209411621094,64.10655212402344,222.03553771972656,87.01541900634766
2017-11-13,24.115726470947266,63.87584686279297,222.14649963378906,87.32774353027344
2017-11-14,23.969573974609375,63.467689514160156,219.34507751464844,86.80126190185547
2017-11-15,24.471986770629883,63.64514923095703,219.68716430664062,87.62224578857422
2017-11-16,24.444580078125,63.591915130615234,221.31436157226562,87.8720932006836
2017-11-17,24.316694259643555,63.29023361206055,220.06622314453125,87.57763671875
2017-11-20,24.426313400268555,63.929080963134766,220.16790771484375,88.35399627685547
2017-11-21,24.417171478271484,64.2219009399414,220.06622314453125,88.28260040283203
2017-11-22,24.353233337402344,64.11542510986328,218.5961456298828,88.02381896972656
2017-11-24,24.289289474487305,63.9024658203125,218.15234375,87.73824310302734
2017-11-27,24.289289474487305,63.343467712402344,217.37570190429688,87.39022064208984
2017-11-28,25.248437881469727,65.39309692382812,221.35137939453125,90.4510726928711
2017-11-29,25.83306312561035,66.58208465576172,223.8555450439453,92.56600189208984
2017-11-30,25.842233657836914,66.990234375,229.6800994873047,93.2709732055664
2017-12-01,25.778017044067383,66.99909973144531,230.8950958251953,93.51191711425781
2017-12-04,26.65869140625,68.40988159179688,232.4718017578125,95.43942260742188
2017-12-05,26.5394344329834,67.91300964355469,230.32003784179688,94.34183502197266
2017-12-06,26.27339744567871,66.93699645996094,228.11268615722656,93.63685607910156
2017-12-07,26.40182876586914,66.52883911132812,230.5333709716797,93.36021423339844
2017-12-08,26.649517059326172,67.17656707763672,232.19357299804688,94.52921295166016
2017-12-11,26.548603057861328,67.30076599121094,231.98953247070312,94.2525863647461
2017-12-12,26.897207260131836,67.56696319580078,238.99195861816406,95.3501968383789
2017-12-13,26.45686912536621,66.67079162597656,237.0257110595703,94.15442657470703
2017-12-14,26.35595703125,65.58830261230469,236.95152282714844,93.39591217041016
2017-12-15,26.64034652709961,66.34249114990234,238.5189666748047,94.71660614013672
2017-12-18,27.043983459472656,67.14107513427734,241.16221618652344,95.44835662841797
2017-12-19,27.016464233398438,66.2803955078125,237.87899780273438,95.04678344726562
2017-12-20,27.043983459472656,66.24491119384766,236.6732635498047,94.71660614013672
2017-12-21,27.35589027404785,67.27416229248047,242.08047485351562,96.22471618652344
2017-12-22,27.41093635559082,66.98135375976562,240.1884002685547,95.88561248779297
2017-12-26,27.319196701049805,66.35138702392578,239.0290985107422,95.50189971923828
2017-12-27,27.273326873779297,66.44898223876953,237.38743591308594,95.68038177490234
2017-12-28,27.337541580200195,66.61756134033203,237.89752197265625,96.18901824951172
2017-12-29,27.0806827545166,66.02307891845703,236.2837371826172,95.43051147460938
2018-01-02,27.42928123474121,65.97872924804688,237.12771606445312,96.33180236816406
2018-01-03,27.337541580200195,66.18278503417969,234.9203643798828,96.42996978759766
2018-01-04,27.6953182220459,66.99909973144531,238.20359802246094,97.81140899658203
2018-01-05,27.82375144958496,66.91036224365234,236.98861694335938,97.18348693847656
2018-01-08,27.631101608276367,66.12956237792969,233.5476531982422,97.3270034790039
2018-01-09,27.768707275390625,66.82164001464844,235.52317810058594,97.82037353515625
2018-01-10,28.02556800842285,67.1233139038086,235.88490295410156,98.89680480957031
2018-01-11,28.12647819519043,67.04346466064453,236.62689208984375,99.426025390625
2018-01-12,28.612680435180664,68.17919158935547,238.3891143798828,101.06757354736328
2018-01-16,28.65854835510254,68.41875457763672,239.71539306640625,100.7087631225586
2018-01-17,28.603506088256836,68.73818969726562,235.2542266845703,101.3546371459961
2018-01-18,28.878719329833984,68.66719818115234,232.7686004638672,101.59683227539062
2018-01-19,29.098888397216797,69.47465515136719,237.54510498046875,101.37256622314453
2018-01-22,29.300708770751953,69.73194122314453,242.55343627929688,102.556640625
2018-01-23,29.282360076904297,69.69646453857422,241.22718811035156,102.44900512695312
2018-01-24,29.438312530517578,70.4949951171875,246.41177368164062,103.75865173339844
2018-01-25,29.438312530517578,70.48613739013672,249.51881408691406,103.78556060791016
2018-01-26,29.539222717285156,71.05399322509766,248.69337463378906,104.3416976928711
2018-01-29,29.61260986328125,70.94754028320312,252.71861267089844,104.23407745361328
2018-01-30,29.245670318603516,69.75857543945312,249.43539428710938,103.25633239746094
2018-01-31,29.355749130249023,69.63434600830078,248.4614715576172,103.75865173339844
2018-02-01,29.814434051513672,70.273193359375,252.48675537109375,104.8351058959961
2018-02-02,29.30988311767578,68.61614990234375,241.1808319091797,102.51179504394531
2018-02-05,27.759531021118164,65.27530670166016,231.04351806640625,97.59611511230469
2018-02-06,28.621862411499023,66.65618896484375,239.93797302246094,100.56525421142578
2018-02-07,28.667728424072266,66.8076400756836,238.45404052734375,101.24700164794922
2018-02-08,27.28249740600586,64.02806854248047,228.48367309570312,96.7708511352539
2018-02-09,27.82375144958496,65.64057922363281,231.2197265625,98.70842742919922
2018-02-12,28.5484676361084,66.60273742675781,234.79977416992188,100.23335266113281
2018-02-13,28.603506088256836,66.97691345214844,236.9978790283203,100.852294921875
2018-02-14,29.355749130249023,68.3399658203125,243.53660583496094,103.1845474243164
2018-02-15,29.548397064208984,68.66960144042969,248.26670837402344,103.61514282226562
2018-02-16,29.328227996826172,68.43797302246094,248.21104431152344,102.87061309814453
2018-02-20,29.291534423828125,68.11724853515625,245.67906188964844,102.89751434326172
2018-02-21,29.236494064331055,68.59832000732422,244.29713439941406,103.32808685302734
2018-02-22,29.071365356445312,67.9479751586914,242.469970703125,103.13970947265625
2018-02-23,29.383270263671875,68.66960144042969,247.42271423339844,105.22976684570312
2018-02-26,29.74104118347168,69.17739868164062,251.5871124267578,106.5394287109375
2018-02-27,29.65848159790039,68.04596710205078,248.49864196777344,105.27462768554688
2018-02-28,29.447486877441406,67.25308227539062,244.54571533203125,103.60615539550781
2018-03-01,28.987083435058594,65.62275695800781,238.82574462890625,101.74934387207031
2018-03-02,29.12520408630371,65.64057922363281,240.07208251953125,101.6506576538086
2018-03-05,29.58561134338379,66.29983520507812,244.7224884033203,103.21147155761719
2018-03-06,29.56719207763672,65.9791259765625,248.26609802246094,103.3011703491211
2018-03-07,29.631650924682617,65.85438537597656,246.7965545654297,102.91546630859375
2018-03-08,29.65006446838379,66.02367401123047,247.71730041503906,102.92442321777344
2018-03-09,30.12888526916504,67.8054428100586,251.8375701904297,105.88460540771484
2018-03-12,30.239383697509766,67.72525024414062,254.26507568359375,105.54373168945312
2018-03-13,29.797393798828125,66.73637390136719,249.754150390625,104.27892303466797
2018-03-14,29.594818115234375,65.4534912109375,245.94085693359375,103.11280059814453
2018-03-15,29.5579833984375,65.33767700195312,247.96844482421875,103.3729476928711
2018-03-16,29.622438430786133,65.4534912109375,248.88922119140625,103.5523452758789
2018-03-19,29.44748878479004,64.76751708984375,244.17373657226562,102.73604583740234
2018-03-20,29.44748878479004,64.96348571777344,244.78759765625,102.83473205566406
2018-03-21,29.3461971282959,65.31985473632812,243.54124450683594,102.92442321777344
2018-03-22,28.130727767944336,62.638282775878906,234.93801879882812,98.62767791748047
2018-03-23,26.860010147094727,60.49125289916992,228.1112518310547,95.99044036865234
2018-03-26,28.029441833496094,62.166114807128906,237.05860900878906,98.95059967041016
2018-03-27,27.182300567626953,60.82978439331055,229.9713897705078,97.03097534179688
2018-03-28,27.062591552734375,60.81196212768555,231.933837890625,96.87848663330078
2018-03-29,27.61507797241211,60.134891510009766,234.249755859375,98.6456298828125
2018-04-02,26.98892593383789,60.321983337402344,230.05511474609375,96.74393463134766
2018-04-03,27.246749877929688,61.007972717285156,233.05929565429688,98.07151794433594
2018-04-04,27.513790130615234,61.747398376464844,234.9565887451172,99.56057739257812
2018-04-05,27.918943405151367,62.5581169128418,237.92359924316406,100.86786651611328
2018-04-06,27.283586502075195,61.114864349365234,232.491943359375,98.35248565673828
2018-04-09,27.504579544067383,61.86323547363281,234.55670166015625,99.53353118896484
2018-04-10,28.066272735595703,62.81647491455078,238.6304473876953,101.43585968017578
2018-04-11,27.532207489013672,62.26411819458008,235.25424194335938,99.73188781738281
2018-04-12,28.222808837890625,64.25970458984375,241.4392852783203,102.2112045288086
2018-04-13,27.440122604370117,63.26190185546875,238.02587890625,99.4433822631836
2018-04-16,27.559823989868164,62.424468994140625,239.84884643554688,99.36224365234375
2018-04-17,27.661117553710938,62.1304817199707,235.89601135253906,99.36224365234375
2018-04-18,27.191503524780273,61.45341873168945,236.2401123046875,98.55984497070312
2018-04-19,27.7900333404541,62.61156463623047,236.3982391357422,100.7236099243164
2018-04-20,27.86369514465332,62.36212158203125,234.34278869628906,100.49822998046875
2018-04-23,27.918943405151367,61.89885330200195,229.42266845703125,100.0113754272461
2018-04-24,27.79924201965332,61.57814025878906,225.53492736816406,99.54255676269531
2018-04-25,27.753198623657227,61.79193878173828,222.50283813476562,99.16390228271484
2018-04-26,27.68874168395996,61.63158416748047,223.30271911621094,99.26305389404297
2018-04-27,27.762407302856445,61.46231460571289,223.0330352783203,98.63197326660156
2018-04-30,27.550621032714844,60.820865631103516,221.6658172607422,98.07298278808594
2018-05-01,27.578243255615234,60.80305862426758,220.12185668945312,98.07298278808594
2018-05-02,27.237546920776367,60.571434020996094,217.68502807617188,97.29764556884766
2018-05-03,26.88763999938965,60.52690124511719,217.08981323242188,96.6845703125
2018-05-04,26.979717254638672,60.813331604003906,218.51278686523438,97.75745391845703
2018-05-07,27.292789459228516,61.314579010009766,220.6147918701172,98.60492706298828
2018-05-08,27.559823989868164,63.55233383178711,220.42877197265625,100.06546020507812
2018-05-09,28.28726577758789,64.40267181396484,224.8280792236328,102.24727630615234
2018-05-10,28.443805694580078,64.95764923095703,226.4185028076172,103.04065704345703
2018-05-11,28.471426010131836,65.21723175048828,225.93482971191406,102.6529769897461
2018-05-14,28.65559196472168,65.00240325927734,226.8556365966797,102.68903350830078
2018-05-15,28.747671127319336,65.05611419677734,224.66993713378906,101.90467071533203
2018-05-16,28.600343704223633,64.40267181396484,224.11192321777344,102.18417358398438
2018-05-17,28.370141983032227,64.0535888671875,222.3819580078125,101.84156036376953
2018-05-18,27.86369514465332,62.62143325805664,220.42877197265625,100.19168090820312
2018-05-21,28.130727767944336,63.0421142578125,221.07984924316406,101.1113052368164
2018-05-22,28.443805694580078,63.62394714355469,221.35888671875,101.88664245605469
2018-05-23,28.029441833496094,62.87205505371094,221.18214416503906,101.41780853271484
2018-05-24,27.81765365600586,62.03961181640625,219.5917205810547,100.28185272216797
2018-05-25,27.7716121673584,61.2608642578125,218.57791137695312,99.76795196533203
2018-05-29,26.666645050048828,58.817237854003906,211.15586853027344,95.5035171508789
2018-05-30,27.1546688079834,59.685489654541016,213.89068603515625,97.68531799316406
2018-05-31,26.849563598632812,59.6944465637207,210.8292236328125,96.47721862792969
2018-06-01,27.182405471801758,60.2225456237793,213.1346435546875,97.73039245605469
2018-06-04,27.182405471801758,60.27625274658203,214.572021484375,97.77547454833984
2018-06-05,26.92352867126465,59.7570915222168,213.1252899169922,97.22550964355469
2018-06-06,27.77413558959961,61.07290267944336,216.756103515625,99.49747467041016
2018-06-07,27.820362091064453,61.26981735229492,217.8948211669922,99.8941650390625
2018-06-08,27.746397018432617,61.2877197265625,217.8387908935547,100.17365264892578
2018-06-11,27.792627334594727,60.965484619140625,218.49217224121094,99.92121124267578
2018-06-12,27.64469337463379,60.5179328918457,217.12945556640625,99.34420013427734
2018-06-13,27.58922004699707,60.23149871826172,218.24951171875,99.14585876464844
2018-06-14,27.27486228942871,59.22003936767578,218.0814971923828,97.39681243896484
2018-06-15,27.071460723876953,59.38114929199219,216.46676635742188,97.27961730957031
2018-06-18,27.182405471801758,59.748138427734375,215.97207641601562,97.53205108642578
2018-06-19,27.05297088623047,59.77499771118164,213.1066436767578,96.96405792236328
2018-06-20,27.034475326538086,60.31206130981445,212.63995361328125,96.95503997802734
2018-06-21,27.08070945739746,60.535823822021484,211.8559112548828,96.92799377441406
2018-06-22,26.80333137512207,60.15093994140625,210.9598846435547,95.34123229980469
2018-06-25,26.331804275512695,58.85304260253906,206.7783966064453,94.47572326660156
2018-06-26,26.38727569580078,59.354305267333984,206.8157501220703,94.53883361816406
2018-06-27,26.109905242919922,58.593467712402344,205.50901794433594,93.0782699584961
2018-06-28,26.50747299194336,59.864498138427734,208.5331268310547,94.6019287109375
2018-06-29,26.063678741455078,59.90031433105469,205.87303161621094,93.94378662109375
2018-07-02,26.146886825561523,60.115142822265625,208.3837890625,94.7371826171875
2018-07-03,25.684608459472656,59.130531311035156,205.69569396972656,93.41187286376953
2018-07-05,25.814041137695312,59.57807159423828,206.03170776367188,94.0191879272461
2018-07-06,25.915746688842773,60.097232818603516,207.01174926757812,94.327392578125
2018-07-09,26.858808517456055,61.70842361450195,212.79864501953125,97.2462387084961
2018-07-10,26.65540313720703,61.07290267944336,211.73460388183594,96.64797973632812
2018-07-11,26.51671600341797,60.78647232055664,210.62388610839844,96.4394760131836
2018-07-12,26.599931716918945,61.32353591918945,212.0799560546875,96.85646057128906
2018-07-13,26.39652442932129,59.97191619873047,211.32391357421875,96.41228485107422
2018-07-16,27.53374671936035,62.17387008666992,216.01876831054688,100.23758697509766
2018-07-17,27.746397018432617,62.075416564941406,215.62672424316406,100.16507720947266
2018-07-18,27.857345581054688,62.52296829223633,215.83206176757812,101.09874725341797
2018-07-19,27.432044982910156,61.753173828125,214.329345703125,99.61213684082031
2018-07-20,27.857345581054688,61.959049224853516,216.25210571289062,100.87212371826172
2018-07-23,28.430580139160156,62.84519577026367,218.1841583251953,102.7485122680664
2018-07-24,28.504545211791992,63.614986419677734,220.16290283203125,103.47369384765625
2018-07-25,28.726444244384766,64.19680786132812,220.9189453125,104.40735626220703
2018-07-26,28.60624885559082,63.856685638427734,221.31094360351562,104.10823059082031
2018-07-27,28.717195510864258,64.16995239257812,221.80564880371094,105.17787170410156
2018-07-30,28.948339462280273,64.70702362060547,223.02830505371094,105.8124008178711
2018-07-31,28.550771713256836,64.34896850585938,221.60960388183594,104.19886016845703
2018-08-01,28.892864227294922,64.3847885131836,220.31224060058594,104.84246826171875
2018-08-02,28.920602798461914,64.30421447753906,218.39889526367188,105.28663635253906
2018-08-03,29.133255004882812,65.2049560546875,218.49217224121094,106.13871765136719
2018-08-06,29.14249610900879,65.21397399902344,220.20957946777344,106.1659164428711
2018-08-07,29.133255004882812,65.22297668457031,221.9829864501953,106.55571746826172
2018-08-08,29.40138053894043,65.65532684326172,220.62025451660156,106.77325439453125
2018-08-09,29.21647071838379,64.83566284179688,218.20281982421875,105.94837188720703
2018-08-10,28.837392807006836,63.286373138427734,214.31069946289062,104.90591430664062
2018-08-13,28.180946350097656,62.295555114746094,211.74391174316406,103.23800659179688
2018-08-14,28.467565536499023,63.061195373535156,214.26402282714844,103.92693328857422
2018-08-15,28.069995880126953,61.83618927001953,213.9746856689453,103.06578826904297
2018-08-16,28.40284538269043,62.65584945678711,217.4748077392578,104.03572082519531
2018-08-17,28.42133140563965,62.75493240356445,217.8294677734375,104.03572082519531
2018-08-20,28.541528701782227,63.52957534790039,220.06959533691406,103.89974212646484
2018-08-21,28.680213928222656,64.16912078857422,222.74830627441406,104.53425598144531
2018-08-22,28.643232345581055,64.06101989746094,223.39234924316406,104.21701049804688
2018-08-23,28.513792037963867,63.781795501708984,220.59226989746094,103.99945068359375
2018-08-24,28.56001853942871,63.655677795410156,219.44422912597656,103.9541244506836
2018-08-27,28.948339462280273,65.2049560546875,226.43515014648438,105.79427337646484
2018-08-28,28.911359786987305,65.19595336914062,226.22044372558594,105.27757263183594
2018-08-29,28.791162490844727,65.3310546875,226.06124877929688,104.93312072753906
2018-08-30,28.670970916748047,64.36726379394531,224.1883544921875,104.41641998291016
2018-08-31,28.597003936767578,64.16912078857422,222.69935607910156,103.86347961425781
2018-09-04,28.791162490844727,64.31321716308594,222.5589141845703,104.38017272949219
2018-09-05,28.828147888183594,64.1060562133789,222.46524047851562,103.87255096435547
2018-09-06,28.660919189453125,63.15126037597656,219.61842346191406,103.42837524414062
2018-09-07,28.670207977294922,62.7279167175293,219.04718017578125,103.62779235839844
2018-09-10,28.633045196533203,62.718894958496094,217.17428588867188,103.07484436035156
2018-09-11,28.660919189453125,62.53876495361328,215.582275390625,103.72750854492188
2018-09-12,28.270721435546875,63.51156997680664,213.65316772460938,102.5037841796875
2018-09-13,28.001296997070312,63.187313079833984,213.82176208496094,102.90261840820312
2018-09-14,28.21497917175293,63.53858184814453,214.67391967773438,102.88449096679688
2018-09-17,28.131364822387695,63.84484100341797,213.40966796875,103.19268798828125
2018-09-18,28.066328048706055,64.27720642089844,214.34617614746094,103.60967254638672
